date,day,week,month,new_cases,new_deaths,tests_performed,tests_positive,region_ce_active,region_foreign_active,region_kk_active,region_kp_active,region_kr_active,region_lj_active,region_mb_active,region_ms_active,region_ng_active,region_nm_active,region_po_active,region_sg_active,region_unknown_active,region_za_active,region_active,state_in_hospital,state_icu,state_critical,state_care,state_deceased,kindergarten_employees_confirmed,kindergarten_attendees_confirmed,elementary_employees_confirmed,elementary_attendees_confirmed,highschool_employees_confirmed,highschool_attendees_confirmed,institutions_employees_confirmed,institutions_attendees_confirmed,tavg,tmin,tmax,prcp,snow,wspd,wpgt,pres
2021-02-27,6,8,2,951,13,2611,454.0,1244.0,23.0,198.0,972.0,1220.0,3003,1425.0,588.0,503.0,629.0,301.0,320.0,40.0,214.0,10680,513.0,95.0,72.0,9.0,13.0,3,0,10,7,1,4,0,0,8.8,4.3,14.1,0.0,0.0,8.5,31.5,1030.3
2021-02-28,7,8,2,454,0,1451,245.0,1248.0,24.0,197.0,972.0,1229.0,2982,1423.0,601.0,505.0,632.0,302.0,317.0,38.0,211.0,10681,529.0,93.0,70.0,10.0,7.0,2,0,3,10,7,1,0,0,6.9,1.5,13.7,0.0,0.0,4.9,16.7,1035.1
2021-03-01,1,9,3,243,18,4487,730.0,1254.0,25.0,188.0,997.0,1238.0,2962,1426.0,575.0,508.0,604.0,284.0,341.0,40.0,225.0,10667,543.0,91.0,67.0,8.0,11.0,39,1,52,103,6,19,0,1,7.2,-0.6,17.0,0.0,0.0,3.4,16.7,1033.8
2021-03-02,2,9,3,732,9,6231,1211.0,1258.0,25.0,180.0,1019.0,1246.0,3015,1467.0,562.0,513.0,570.0,281.0,354.0,38.0,250.0,10778,528.0,85.0,64.0,5.0,9.0,9,1,10,20,10,9,0,0,7.6,0.9,16.6,0.0,0.0,1.9,13.0,1035.7
2021-03-03,3,9,3,1210,11,5838,1022.0,1309.0,29.0,179.0,1036.0,1252.0,3052,1466.0,565.0,543.0,563.0,269.0,376.0,35.0,252.0,10926,516.0,82.0,60.0,5.0,11.0,10,1,21,35,6,11,1,0,9.3,-0.2,20.7,0.0,0.0,3.2,14.8,1031.5
2021-03-04,4,9,3,1019,4,5440,885.0,1354.0,32.0,170.0,1010.0,1246.0,3039,1456.0,532.0,541.0,568.0,256.0,399.0,31.0,267.0,10901,511.0,85.0,59.0,6.0,4.0,6,3,11,23,2,6,2,0,9.9,3.4,16.5,0.0,0.0,7.4,33.3,1021.5
2021-03-05,5,9,3,880,4,5288,926.0,1340.0,29.0,160.0,981.0,1237.0,2993,1481.0,505.0,595.0,572.0,264.0,406.0,30.0,274.0,10867,521.0,84.0,62.0,2.0,4.0,10,1,20,20,3,8,0,0,10.1,5.2,17.1,15.8,0.0,8.1,27.8,1017.7
2021-03-06,6,9,3,921,6,2785,384.0,1329.0,30.0,164.0,978.0,1236.0,2969,1476.0,526.0,582.0,571.0,263.0,407.0,26.0,275.0,10832,498.0,88.0,64.0,2.0,6.0,3,0,7,10,4,3,0,0,4.0,1.0,8.5,0.0,0.0,6.5,35.2,1032.0
2021-03-07,7,9,3,382,3,1681,210.0,1316.0,28.0,159.0,978.0,1238.0,2923,1517.0,510.0,586.0,565.0,263.0,415.0,26.0,269.0,10793,510.0,88.0,61.0,2.0,3.0,5,0,12,8,1,3,0,0,3.8,-3.0,11.6,0.0,0.0,3.4,14.8,1025.7
2021-03-08,1,10,3,210,6,4700,743.0,1325.0,27.0,163.0,953.0,1228.0,2857,1467.0,478.0,589.0,573.0,258.0,433.0,23.0,259.0,10633,527.0,91.0,61.0,1.0,6.0,26,2,48,56,6,13,1,0,6.3,-1.1,14.5,0.0,0.0,5.2,18.5,1018.5
2021-03-09,2,10,3,743,7,6017,960.0,1307.0,27.0,157.0,883.0,1240.0,2821,1470.0,472.0,578.0,578.0,242.0,435.0,19.0,269.0,10498,506.0,90.0,61.0,1.0,7.0,19,2,20,29,7,12,0,0,5.7,1.7,11.1,0.0,0.0,7.3,31.5,1019.0
2021-03-10,3,10,3,953,4,5794,862.0,1312.0,26.0,146.0,856.0,1245.0,2791,1473.0,498.0,617.0,571.0,239.0,449.0,20.0,258.0,10501,485.0,91.0,60.0,1.0,4.0,11,2,15,23,5,12,1,1,5.3,0.1,11.9,0.0,0.0,3.3,20.4,1020.0
2021-03-11,4,10,3,860,10,5222,772.0,1242.0,27.0,166.0,820.0,1240.0,2712,1447.0,484.0,626.0,595.0,229.0,457.0,18.0,290.0,10353,453.0,89.0,62.0,0.0,10.0,18,1,25,19,3,13,0,1,6.8,0.6,11.9,1.0,0.0,7.6,37.0,1019.1
2021-03-12,5,10,3,770,8,5167,852.0,1228.0,25.0,168.0,793.0,1231.0,2656,1441.0,488.0,617.0,593.0,224.0,472.0,19.0,301.0,10256,437.0,83.0,56.0,1.0,8.0,15,1,31,28,4,22,2,0,9.4,8.2,10.5,6.2,0.0,4.8,18.5,1012.4
2021-03-13,6,10,3,850,3,2984,482.0,1228.0,29.0,176.0,795.0,1223.0,2671,1448.0,485.0,641.0,585.0,225.0,461.0,21.0,296.0,10284,431.0,84.0,55.0,2.0,3.0,9,0,7,11,1,5,0,0,10.4,5.5,16.5,0.0,0.0,5.8,25.9,1013.2
2021-03-14,7,10,3,520,5,1625,205.0,1230.0,30.0,176.0,793.0,1210.0,2629,1472.0,478.0,641.0,579.0,223.0,464.0,22.0,297.0,10244,438.0,83.0,53.0,2.0,5.0,8,1,11,9,2,3,1,0,5.9,2.1,11.2,31.4,10.0,5.0,20.4,1009.0
2021-03-15,1,11,3,205,4,4842,921.0,1297.0,29.0,185.0,770.0,1188.0,2687,1508.0,488.0,668.0,620.0,233.0,449.0,19.0,294.0,10435,463.0,87.0,56.0,3.0,4.0,39,7,55,56,9,31,1,0,5.8,0.9,13.2,0.0,10.0,4.9,18.5,1010.5
2021-03-16,2,11,3,918,3,5989,1114.0,1314.0,32.0,185.0,735.0,1162.0,2594,1484.0,495.0,675.0,626.0,222.0,479.0,21.0,314.0,10338,451.0,84.0,58.0,3.0,3.0,23,2,24,49,7,27,0,0,7.5,1.6,13.8,0.0,0.0,7.1,35.2,1014.0
2021-03-17,3,11,3,1076,7,5442,976.0,1342.0,30.0,189.0,731.0,1144.0,2569,1454.0,495.0,675.0,641.0,224.0,453.0,24.0,321.0,10292,444.0,83.0,59.0,3.0,7.0,14,7,22,34,5,26,0,0,5.9,0.2,13.1,0.0,0.0,6.0,27.8,1017.4
2021-03-18,4,11,3,971,3,5502,944.0,1317.0,30.0,187.0,733.0,1125.0,2595,1501.0,491.0,710.0,620.0,223.0,463.0,26.0,330.0,10351,462.0,85.0,66.0,2.0,3.0,17,3,11,38,4,29,0,0,3.3,-0.5,10.5,0.0,0.0,2.8,24.1,1018.9
2021-03-19,5,11,3,938,10,5651,1033.0,1344.0,33.0,185.0,737.0,1114.0,2669,1519.0,503.0,682.0,625.0,210.0,472.0,27.0,338.0,10458,485.0,88.0,68.0,0.0,10.0,13,0,40,39,9,29,0,0,3.9,-1.4,10.0,0.0,0.0,2.7,20.4,1017.4
2021-03-20,6,11,3,1027,6,2849,518.0,1368.0,33.0,201.0,741.0,1115.0,2683,1535.0,501.0,717.0,620.0,219.0,484.0,25.0,350.0,10592,458.0,88.0,69.0,0.0,6.0,13,3,11,14,6,9,0,0,2.8,-1.0,8.1,0.0,0.0,7.1,25.9,1021.3
2021-03-21,7,11,3,517,5,1842,290.0,1373.0,33.0,201.0,744.0,1117.0,2717,1527.0,512.0,722.0,624.0,220.0,501.0,26.0,355.0,10672,473.0,93.0,74.0,0.0,5.0,12,0,9,21,3,3,1,0,3.9,-2.6,9.0,0.0,0.0,6.3,20.4,1018.1
2021-03-22,1,12,3,291,4,5022,986.0,1431.0,36.0,204.0,755.0,1104.0,2768,1603.0,517.0,757.0,633.0,220.0,488.0,27.0,372.0,10915,494.0,96.0,80.0,0.0,4.0,43,5,61,65,13,40,0,0,6.2,-0.1,11.0,0.0,0.0,6.9,31.5,1014.3
2021-03-23,2,12,3,981,9,6979,1289.0,1508.0,39.0,209.0,789.0,1094.0,2841,1601.0,544.0,796.0,667.0,239.0,506.0,29.0,382.0,11244,507.0,97.0,82.0,0.0,9.0,15,4,35,34,2,28,4,0,8.8,3.0,15.1,0.0,0.0,2.5,18.5,1021.9
2021-03-24,3,12,3,1290,9,6432,1163.0,1544.0,42.0,212.0,805.0,1103.0,2971,1631.0,531.0,824.0,702.0,243.0,512.0,31.0,394.0,11545,500.0,98.0,83.0,1.0,9.0,14,2,29,40,5,33,0,0,9.0,0.7,17.6,0.0,0.0,3.4,18.5,1023.7
2021-03-25,4,12,3,1165,4,6646,1037.0,1622.0,43.0,209.0,794.0,1087.0,3078,1709.0,531.0,870.0,696.0,264.0,494.0,32.0,381.0,11810,501.0,106.0,82.0,1.0,4.0,20,7,25,35,5,15,2,0,10.6,2.2,20.4,0.0,0.0,3.0,14.8,1022.4
2021-03-26,5,12,3,1032,10,6767,1252.0,1701.0,46.0,220.0,820.0,1092.0,3219,1754.0,504.0,927.0,736.0,284.0,499.0,33.0,375.0,12210,500.0,106.0,84.0,1.0,10.0,21,1,31,43,8,20,3,0,12.3,4.6,21.7,0.0,0.0,4.9,25.9,1023.4
2021-03-27,6,12,3,1255,3,3462,641.0,1710.0,43.0,217.0,821.0,1088.0,3290,1780.0,519.0,941.0,758.0,283.0,506.0,31.0,382.0,12369,497.0,104.0,86.0,0.0,3.0,9,1,9,15,3,6,0,1,11.8,5.5,15.4,2.4,0.0,7.9,27.8,1024.5
2021-03-28,7,12,3,638,7,1774,288.0,1709.0,41.0,223.0,821.0,1096.0,3339,1787.0,516.0,945.0,775.0,284.0,501.0,33.0,382.0,12452,499.0,104.0,87.0,0.0,7.0,4,0,10,12,1,12,1,1,9.3,8.5,12.4,0.2,0.0,0.0,0.0,0.0
2021-03-29,1,13,3,288,6,5513,1084.0,1773.0,43.0,232.0,838.0,1115.0,3341,1812.0,502.0,956.0,782.0,292.0,515.0,32.0,382.0,12615,526.0,110.0,89.0,0.0,6.0,39,4,56,39,17,30,2,2,12.6,4.1,21.9,0.0,0.0,2.2,14.8,1033.1
2021-03-30,2,13,3,1079,16,7281,1572.0,1871.0,41.0,250.0,863.0,1119.0,3480,1892.0,507.0,1021.0,830.0,314.0,480.0,36.0,369.0,13073,515.0,102.0,85.0,0.0,16.0,16,2,30,37,7,19,2,4,15.6,6.2,25.9,0.0,0.0,3.3,16.7,1031.0
2021-03-31,3,13,3,1557,7,5698,1338.0,1956.0,40.0,261.0,833.0,1138.0,3604,1955.0,508.0,1039.0,862.0,317.0,515.0,36.0,371.0,13435,500.0,108.0,79.0,0.0,7.0,16,1,17,29,4,15,2,3,17.3,7.8,26.6,0.0,0.0,2.9,18.5,1025.9
2021-04-01,4,13,4,1337,7,5427,1171.0,2035.0,39.0,273.0,828.0,1135.0,3656,1981.0,534.0,1054.0,905.0,333.0,498.0,37.0,354.0,13662,518.0,106.0,83.0,0.0,7.0,6,1,12,20,4,7,2,5,17.9,8.4,27.5,0.0,0.0,4.7,20.4,1018.2
2021-04-02,5,13,4,1175,9,5052,1299.0,2132.0,45.0,294.0,841.0,1156.0,3641,2000.0,527.0,1110.0,945.0,346.0,509.0,38.0,344.0,13928,515.0,116.0,92.0,0.0,9.0,8,2,17,23,2,6,1,5,16.5,10.5,24.5,32.1,0.0,4.8,20.4,1012.7
2021-04-03,6,13,4,1306,5,2825,721.0,2141.0,45.0,285.0,845.0,1180.0,3749,2054.0,512.0,1133.0,958.0,341.0,498.0,44.0,346.0,14131,531.0,123.0,91.0,0.0,5.0,8,3,13,16,2,5,0,0,10.6,8.5,16.1,2.8,0.0,8.1,29.6,1015.5
2021-04-04,7,13,4,721,7,1568,283.0,2135.0,46.0,290.0,842.0,1179.0,3773,2049.0,496.0,1132.0,967.0,340.0,481.0,43.0,351.0,14124,534.0,123.0,91.0,0.0,7.0,2,0,10,7,2,3,0,0,8.3,3.5,13.5,0.0,0.0,5.4,24.1,1020.0
2021-04-05,1,14,4,284,7,1927,273.0,1973.0,44.0,270.0,770.0,1123.0,3663,1959.0,479.0,1063.0,924.0,317.0,461.0,41.0,324.0,13411,556.0,126.0,99.0,3.0,7.0,3,0,13,7,1,4,0,0,8.4,0.8,14.7,7.3,0.0,9.0,31.5,1012.9
2021-04-06,2,14,4,273,7,4889,1191.0,1992.0,42.0,291.0,710.0,1101.0,3598,1998.0,455.0,1038.0,920.0,338.0,476.0,41.0,313.0,13313,573.0,133.0,104.0,3.0,7.0,13,1,21,24,7,9,1,1,3.3,-0.2,9.9,19.6,109.0,5.3,24.1,1008.5
2021-04-07,3,14,4,1192,3,5436,1530.0,2091.0,39.0,308.0,729.0,1125.0,3709,2041.0,493.0,1010.0,963.0,358.0,454.0,40.0,320.0,13680,581.0,131.0,105.0,5.0,3.0,7,2,22,19,2,7,0,1,1.3,-3.0,7.0,0.0,61.0,4.8,25.9,1014.5
2021-04-08,4,14,4,1526,5,5265,1284.0,2162.0,38.0,327.0,708.0,1175.0,3768,2034.0,503.0,971.0,996.0,389.0,479.0,46.0,331.0,13927,599.0,129.0,102.0,0.0,5.0,9,0,18,26,5,12,1,1,5.8,-2.0,14.0,0.0,61.0,5.1,24.1,1024.2
2021-04-09,5,14,4,1283,3,4811,1257.0,2179.0,35.0,340.0,674.0,1191.0,3731,2048.0,550.0,923.0,998.0,394.0,470.0,48.0,351.0,13932,618.0,138.0,108.0,0.0,3.0,8,1,26,29,8,17,0,0,8.9,0.3,16.1,0.0,0.0,7.4,29.6,1026.4
2021-04-10,6,14,4,1251,12,2895,549.0,2188.0,34.0,339.0,672.0,1203.0,3656,2066.0,553.0,882.0,999.0,398.0,466.0,50.0,334.0,13840,605.0,140.0,104.0,0.0,12.0,5,0,11,12,2,2,0,0,12.8,8.5,17.8,0.0,0.0,12.0,33.3,1021.4
2021-04-11,7,14,4,549,7,1521,291.0,2184.0,35.0,343.0,673.0,1223.0,3652,2065.0,560.0,874.0,990.0,397.0,460.0,50.0,337.0,13843,615.0,139.0,117.0,0.0,7.0,4,1,14,14,0,4,1,0,11.2,10.5,12.3,9.7,0.0,4.1,20.4,1019.9
2021-04-12,1,15,4,287,7,4707,1050.0,2171.0,33.0,357.0,619.0,1228.0,3707,2065.0,570.0,824.0,988.0,407.0,451.0,50.0,339.0,13809,636.0,141.0,119.0,0.0,7.0,20,2,47,85,9,27,2,0,11.5,9.7,13.1,34.4,0.0,5.1,16.7,1017.8
2021-04-13,2,15,4,1050,4,5377,1236.0,2108.0,33.0,368.0,551.0,1226.0,3611,1993.0,579.0,793.0,977.0,417.0,446.0,43.0,328.0,13473,617.0,145.0,119.0,0.0,4.0,5,2,14,28,4,10,4,0,4.8,2.5,9.7,10.9,10.0,4.6,20.4,1022.0
2021-04-14,3,15,4,1240,5,4359,893.0,2047.0,32.0,368.0,509.0,1212.0,3419,1943.0,576.0,755.0,949.0,432.0,414.0,40.0,332.0,13028,622.0,153.0,123.0,0.0,5.0,3,0,9,28,3,17,2,0,6.8,1.7,13.2,0.0,0.0,6.4,25.9,1023.3
2021-04-15,4,15,4,891,7,4315,862.0,1991.0,37.0,368.0,463.0,1208.0,3371,1901.0,564.0,690.0,918.0,422.0,399.0,38.0,349.0,12719,624.0,149.0,127.0,0.0,7.0,6,1,17,21,1,7,0,1,7.4,0.7,13.0,0.0,0.0,2.3,20.4,1023.3
2021-04-16,5,15,4,859,5,3845,772.0,1867.0,30.0,371.0,412.0,1167.0,3287,1851.0,552.0,612.0,860.0,417.0,376.0,35.0,355.0,12192,639.0,152.0,124.0,0.0,5.0,8,2,6,18,2,11,0,0,9.3,3.0,14.8,0.0,0.0,3.6,22.2,1021.0
2021-04-17,6,15,4,767,6,2641,476.0,1845.0,30.0,378.0,406.0,1149.0,3165,1805.0,565.0,568.0,849.0,419.0,381.0,31.0,356.0,11947,629.0,150.0,119.0,0.0,6.0,2,1,1,4,1,5,0,0,9.3,3.6,14.6,0.0,0.0,8.7,27.8,1018.3
2021-04-18,7,15,4,478,6,1644,233.0,1852.0,30.0,383.0,408.0,1141.0,3136,1786.0,572.0,562.0,842.0,419.0,384.0,31.0,351.0,11897,631.0,152.0,119.0,0.0,6.0,4,0,7,7,4,4,0,1,9.4,7.6,11.6,0.3,0.0,5.4,16.7,1017.4
2021-04-19,1,16,4,240,8,3643,725.0,1977.0,32.0,412.0,436.0,1193.0,3193,1786.0,565.0,584.0,910.0,463.0,378.0,35.0,385.0,12349,652.0,155.0,122.0,0.0,8.0,17,1,23,35,4,14,0,2,9.6,4.5,14.5,1.6,0.0,2.9,16.7,1016.5
2021-04-20,2,16,4,720,5,4892,1038.0,1917.0,47.0,398.0,421.0,1159.0,3210,1775.0,564.0,584.0,899.0,430.0,368.0,36.0,388.0,12196,649.0,156.0,127.0,0.0,5.0,3,7,8,22,3,14,0,0,10.7,6.2,18.0,0.1,0.0,3.7,18.5,1015.4
2021-04-21,3,16,4,1036,4,4325,744.0,1803.0,50.0,390.0,364.0,1112.0,2926,1698.0,523.0,524.0,841.0,406.0,351.0,35.0,387.0,11410,631.0,153.0,131.0,0.0,4.0,4,3,7,16,3,8,0,0,11.9,4.4,19.6,0.0,0.0,7.2,29.6,1017.4
2021-04-22,4,16,4,744,11,5372,900.0,1697.0,58.0,388.0,350.0,1079.0,2774,1689.0,522.0,523.0,822.0,378.0,338.0,35.0,373.0,11026,620.0,154.0,125.0,0.0,11.0,8,1,6,16,3,6,0,1,13.9,7.4,21.0,2.9,0.0,8.9,25.9,1018.4
2021-04-23,5,16,4,900,8,5180,831.0,1584.0,62.0,392.0,336.0,1045.0,2685,1620.0,489.0,490.0,802.0,358.0,326.0,35.0,376.0,10600,629.0,157.0,121.0,0.0,8.0,15,0,9,12,3,6,0,1,14.0,8.5,20.2,0.0,0.0,5.2,18.5,1022.9
2021-04-24,6,16,4,902,8,2690,417.0,1578.0,63.0,407.0,333.0,1013.0,2623,1563.0,476.0,505.0,802.0,366.0,323.0,32.0,384.0,10468,618.0,159.0,116.0,0.0,8.0,1,5,3,11,0,1,0,0,14.3,6.0,22.5,0.0,0.0,4.1,18.5,1022.7
2021-04-25,7,16,4,415,5,1354,192.0,1582.0,62.0,399.0,332.0,1000.0,2621,1509.0,460.0,508.0,797.0,366.0,327.0,29.0,377.0,10369,630.0,156.0,117.0,0.0,5.0,1,0,6,5,0,0,0,0,15.8,6.8,24.6,0.0,0.0,3.6,20.4,1018.1
2021-04-26,1,17,4,191,6,3653,809.0,1508.0,62.0,394.0,322.0,990.0,2520,1471.0,450.0,516.0,797.0,365.0,315.0,30.0,388.0,10128,643.0,156.0,120.0,0.0,6.0,8,1,11,15,1,2,2,0,10.7,8.9,17.2,1.0,0.0,8.3,22.2,1018.2
2021-04-27,2,17,4,804,7,2008,404.0,1342.0,62.0,369.0,263.0,911.0,2337,1414.0,431.0,447.0,740.0,305.0,295.0,29.0,351.0,9296,649.0,160.0,122.0,0.0,7.0,4,0,6,15,1,3,0,0,8.6,7.1,9.5,0.7,0.0,5.9,16.7,1012.9
2021-04-28,3,17,4,398,15,3937,921.0,1335.0,61.0,366.0,273.0,886.0,2335,1457.0,410.0,457.0,752.0,303.0,290.0,31.0,368.0,9324,621.0,154.0,114.0,0.0,15.0,10,1,18,18,2,6,0,0,11.3,8.7,14.2,0.2,0.0,4.8,11.1,1010.9
2021-04-29,4,17,4,918,7,4442,949.0,1331.0,56.0,374.0,265.0,926.0,2327,1423.0,434.0,483.0,775.0,320.0,307.0,35.0,355.0,9411,636.0,153.0,118.0,0.0,7.0,10,2,12,14,0,2,0,0,15.7,10.9,20.2,5.3,0.0,7.5,22.2,1009.3
2021-04-30,5,17,4,953,7,4197,1019.0,1369.0,54.0,371.0,271.0,964.0,2384,1491.0,428.0,514.0,782.0,347.0,293.0,38.0,352.0,9658,626.0,152.0,116.0,0.0,7.0,8,3,10,14,1,9,1,0,17.9,13.8,22.7,0.4,0.0,6.4,24.1,1010.7
2021-05-01,6,17,5,1017,8,1827,367.0,1351.0,54.0,365.0,271.0,954.0,2383,1445.0,435.0,501.0,789.0,342.0,280.0,42.0,337.0,9549,616.0,152.0,120.0,0.0,8.0,3,0,4,6,2,6,0,1,18.9,13.5,24.8,17.8,0.0,4.6,18.5,1008.5
2021-05-02,7,17,5,363,5,1380,209.0,1363.0,53.0,356.0,269.0,963.0,2380,1428.0,423.0,509.0,780.0,343.0,273.0,45.0,340.0,9525,605.0,151.0,120.0,0.0,5.0,5,0,5,13,0,5,0,0,14.2,10.4,19.5,13.9,0.0,11.5,37.0,1008.8
2021-05-03,1,18,5,211,6,4024,893.0,1359.0,53.0,350.0,269.0,994.0,2441,1495.0,439.0,508.0,745.0,343.0,303.0,45.0,349.0,9693,608.0,148.0,110.0,0.0,6.0,15,0,35,69,5,11,1,0,11.6,7.5,17.8,0.6,0.0,6.0,20.4,1021.3
2021-05-04,2,18,5,894,4,4750,930.0,1331.0,39.0,334.0,279.0,1036.0,2440,1463.0,429.0,479.0,738.0,358.0,272.0,46.0,341.0,9585,584.0,143.0,108.0,0.0,4.0,0,2,15,24,1,11,1,0,13.8,5.0,21.2,0.0,0.0,7.7,31.5,1016.2
2021-05-05,3,18,5,942,6,4228,777.0,1297.0,33.0,324.0,281.0,1031.0,2492,1506.0,419.0,486.0,721.0,369.0,286.0,46.0,327.0,9618,560.0,140.0,107.0,0.0,6.0,3,4,5,19,1,15,0,0,14.5,9.9,19.8,37.8,0.0,11.2,25.9,1008.0
2021-05-06,4,18,5,837,3,4029,609.0,1264.0,24.0,306.0,281.0,1023.0,2438,1435.0,395.0,484.0,681.0,360.0,273.0,39.0,324.0,9327,551.0,140.0,105.0,0.0,3.0,0,0,5,15,2,12,1,0,7.4,5.4,9.9,6.3,0.0,6.1,16.7,1016.1
2021-05-07,5,18,5,603,3,4327,634.0,1244.0,20.0,274.0,278.0,1032.0,2393,1401.0,378.0,472.0,652.0,360.0,273.0,44.0,309.0,9130,538.0,141.0,99.0,0.0,3.0,4,0,8,11,0,6,0,0,9.7,6.7,13.6,35.7,0.0,4.3,22.2,1011.5
2021-05-08,6,18,5,634,1,2406,291.0,1216.0,20.0,261.0,278.0,1023.0,2394,1385.0,376.0,452.0,628.0,350.0,271.0,48.0,302.0,9004,503.0,127.0,100.0,0.0,1.0,0,0,4,9,0,2,0,0,12.7,6.4,20.0,0.0,0.0,4.3,14.8,1021.5
2021-05-09,7,18,5,289,7,1310,146.0,1211.0,20.0,262.0,279.0,1016.0,2355,1381.0,395.0,450.0,625.0,350.0,265.0,48.0,301.0,8958,499.0,129.0,97.0,0.0,7.0,1,1,3,3,1,3,0,0,17.2,6.6,26.2,0.0,0.0,5.1,18.5,1019.3
2021-05-10,1,19,5,149,6,3722,490.0,1154.0,21.0,239.0,277.0,972.0,2287,1344.0,376.0,443.0,591.0,324.0,264.0,46.0,301.0,8639,509.0,132.0,102.0,0.0,6.0,9,2,20,23,0,10,2,2,20.0,11.6,26.8,0.0,0.0,8.5,33.3,1016.1
2021-05-11,2,19,5,494,3,4700,729.0,1227.0,22.0,253.0,318.0,1031.0,2344,1366.0,368.0,460.0,596.0,357.0,266.0,49.0,307.0,8964,477.0,131.0,101.0,0.0,3.0,14,1,14,22,1,7,4,0,20.2,11.5,27.6,2.8,0.0,6.6,24.1,1012.0
2021-05-12,3,19,5,724,2,4636,599.0,1119.0,23.0,243.0,321.0,996.0,2324,1300.0,380.0,439.0,564.0,340.0,262.0,48.0,283.0,8642,463.0,127.0,101.0,0.0,2.0,6,2,2,21,0,3,0,0,16.2,14.5,21.4,1.3,0.0,4.8,20.4,1007.2
2021-05-13,4,19,5,597,4,3962,472.0,1065.0,21.0,231.0,306.0,910.0,2192,1251.0,323.0,411.0,527.0,319.0,234.0,108.0,267.0,8165,450.0,123.0,101.0,0.0,4.0,3,2,3,25,2,4,0,0,15.5,12.9,19.5,0.3,0.0,6.7,24.1,1004.7
2021-05-14,5,19,5,474,6,4177,495.0,961.0,21.0,209.0,309.0,865.0,2062,1143.0,323.0,373.0,509.0,290.0,215.0,103.0,258.0,7641,443.0,124.0,100.0,0.0,6.0,4,2,6,14,1,7,0,0,15.0,12.7,18.5,3.0,0.0,4.2,16.7,1008.1
2021-05-15,6,19,5,494,6,2471,293.0,966.0,20.0,204.0,310.0,843.0,2045,1139.0,307.0,372.0,497.0,291.0,214.0,100.0,259.0,7567,421.0,121.0,95.0,0.0,6.0,2,1,1,5,0,4,0,0,15.9,11.8,20.2,1.7,0.0,4.6,18.5,1009.8
2021-05-16,7,19,5,296,4,1504,115.0,950.0,21.0,205.0,310.0,836.0,2013,1128.0,303.0,366.0,488.0,292.0,210.0,98.0,253.0,7473,408.0,120.0,92.0,0.0,4.0,1,0,0,0,1,4,0,0,16.4,13.0,21.1,27.1,0.0,5.2,18.5,1007.5
2021-05-17,1,20,5,114,3,4233,497.0,880.0,20.0,190.0,304.0,798.0,1944,1052.0,285.0,357.0,477.0,262.0,176.0,98.0,234.0,7077,407.0,122.0,88.0,0.0,3.0,9,1,10,25,2,7,2,0,13.6,11.5,18.5,11.7,0.0,6.4,16.7,1006.8
2021-05-18,2,20,5,497,6,4469,538.0,795.0,18.0,191.0,293.0,743.0,1837,994.0,282.0,354.0,446.0,248.0,172.0,94.0,218.0,6685,383.0,113.0,81.0,0.0,6.0,4,2,8,15,1,7,0,0,15.3,9.1,23.0,26.8,0.0,3.5,20.4,1012.4
2021-05-19,3,20,5,532,5,3852,358.0,733.0,17.0,189.0,276.0,695.0,1721,922.0,273.0,324.0,436.0,231.0,151.0,95.0,203.0,6266,368.0,111.0,80.0,0.0,5.0,6,2,5,13,0,6,0,0,11.4,9.9,17.7,14.3,0.0,4.9,14.8,1013.7
2021-05-20,4,20,5,358,7,4136,333.0,675.0,15.0,179.0,274.0,658.0,1683,864.0,269.0,301.0,426.0,217.0,135.0,98.0,196.0,5990,362.0,111.0,82.0,0.0,7.0,3,1,5,10,0,4,0,0,16.3,9.0,22.5,0.0,0.0,7.3,22.2,1017.1
2021-05-21,5,20,5,337,3,4045,382.0,631.0,14.0,173.0,277.0,600.0,1633,832.0,265.0,294.0,416.0,213.0,114.0,92.0,184.0,5738,348.0,106.0,76.0,0.0,3.0,5,0,5,17,0,4,0,0,17.1,8.6,23.2,0.0,0.0,7.0,31.5,1017.4
2021-05-22,6,20,5,383,1,2118,157.0,615.0,12.0,170.0,278.0,593.0,1596,793.0,251.0,293.0,405.0,211.0,112.0,88.0,187.0,5604,319.0,98.0,71.0,0.0,1.0,0,0,1,4,0,2,0,0,16.7,14.7,20.4,9.1,0.0,7.5,22.2,1012.6
2021-05-23,7,20,5,159,4,1405,84.0,613.0,12.0,167.0,277.0,574.0,1596,780.0,237.0,290.0,401.0,211.0,112.0,89.0,183.0,5542,306.0,99.0,68.0,0.0,4.0,0,0,2,6,0,6,0,0,13.7,11.0,19.7,3.6,0.0,5.4,24.1,1016.6
2021-05-24,1,21,5,83,2,3565,323.0,577.0,10.0,169.0,275.0,549.0,1570,761.0,237.0,272.0,385.0,216.0,101.0,91.0,162.0,5375,316.0,96.0,67.0,0.0,2.0,6,0,18,19,1,8,0,0,11.6,9.3,13.0,17.9,0.0,4.8,13.0,1019.7
2021-05-25,2,21,5,325,3,4242,391.0,533.0,8.0,157.0,256.0,491.0,1532,702.0,217.0,245.0,354.0,192.0,92.0,91.0,167.0,5037,295.0,92.0,61.0,0.0,3.0,1,0,7,8,0,7,0,1,14.6,9.9,21.5,7.2,0.0,4.3,27.8,1017.2
